"Subject","Experiment","Sex","Age","Pool","Group","Test","Running","Sample","Cue","Target","Acc","RT","Resp","Condition","Congruency"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","6","sententious","moralising","0","5783","meaningful","2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","7","levisomnous","observant","0","8335","religous","1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","8","perpend","consider","0","5186","confused","1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","9","falchion","sword","0","5722","fashion","2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","10","menald","spotty","0","6630","costly","2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","11","blandish","flatter","0","6629","bland","2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","12","stanchion","support","0","4867","sword","2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","13","opprobrium","disgrace","0","8459","anger","1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","14","tantivy","quick","0","5623","creativity","1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","15","zamindar","landlord","0","8485","extraordinary","2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","16","maunder","ramble","0","4063","wonder","2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","17","everse","overthrow","0","5962","eject","1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","18","inculcate","instil","0","8969","disgraceful","1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","19","gallionic","careless","0","5657","huge","2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","20","renitent","resistant","0","7808","money","1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","21","insulse","boring","0","7452","impulse","2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","22","coriaceous","tough","0","4292","graceful","1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","23","immolate","sacrifice","0","5681","clean","1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","24","recondite","hidden","0","3826","reconsinder","2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","25","intractable","unmanageable","0","9055","untraceable","2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","26","selcouth","strange","0","7273","seller","1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","27","surquedry","arrogance","0","8656","strong","2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","28","famulus","assistant","0","6880","pompus","2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","29","gossamer","flimsy","0","5291","friend","2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","30","esurient","hungry","0","3784","eloquent","1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","31","sodality","fellowship","0","6777","solidarity","1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Meaning","32","objurgate","rebuke","0","5098","waffle","2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","PracticeStudy","1","leggiadrous","elegant",NA,NA,NA,NA,"matched"
"48","TPL3","female","21","Paid","2","Item Recognition","PracticeStudy","2","desman","mole",NA,NA,NA,NA,"matched"
"48","TPL3","female","21","Paid","2","Item Recognition","PracticeStudy","3","frisket","mask",NA,NA,NA,NA,"unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","PracticeStudy","4","gadoid","fish",NA,NA,NA,NA,"unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","1","glabrous","smooth",NA,NA,NA,"1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","2","limpid","clear",NA,NA,NA,"1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","3","compendious","concise",NA,NA,NA,"1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","4","subduce","withdraw",NA,NA,NA,"1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","5","mendicant","beggar",NA,NA,NA,"1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","6","conspue","despise",NA,NA,NA,"1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","7","droze","drip",NA,NA,NA,"1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","8","inimical","hostile",NA,NA,NA,"2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","9","descry","discover",NA,NA,NA,"1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","10","sprauncy","smart",NA,NA,NA,"2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","11","abjure","reject",NA,NA,NA,"1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","12","immure","imprison",NA,NA,NA,"1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","13","succursal","branch",NA,NA,NA,"1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","14","spoffish","fussy",NA,NA,NA,"2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","15","threnody","lament",NA,NA,NA,"2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","16","trammel","impede",NA,NA,NA,"2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","17","floccose","woolly",NA,NA,NA,"1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","18","subsecive","spare",NA,NA,NA,"2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","19","picaroon","cheat",NA,NA,NA,"2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","20","spoliate","plunder",NA,NA,NA,"2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","21","peculate","embezzle",NA,NA,NA,"1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","22","rebarbative","repellent",NA,NA,NA,"2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","23","roke","mist",NA,NA,NA,"1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","24","imprecation","curse",NA,NA,NA,"2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","25","subdolous","crafty",NA,NA,NA,"2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","26","stentorian","loud",NA,NA,NA,"2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","27","subluxation","dislocation",NA,NA,NA,"2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","28","hispid","bristly",NA,NA,NA,"2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","29","superate","overcome",NA,NA,NA,"2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","30","frond","leaf",NA,NA,NA,"2","unmatched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","31","orotund","pompous",NA,NA,NA,"1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","Study","32","kedge","anchor",NA,NA,NA,"1","matched"
"48","TPL3","female","21","Paid","2","Item Recognition","ItemPrac","1",NA,"mole","1","5946","Yes","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemPrac","2",NA,"necklace","0","3134","No","Meaning",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemPrac","3",NA,"horrible","0","2828","No","Meaning",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemPrac","4",NA,"mask","1","2780","Yes","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemPrac","5",NA,"fish","1","1635","Yes","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemPrac","6",NA,"fruit","0","5186","No","Meaning",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemPrac","7",NA,"jacket","0","3115","No","Meaning",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemPrac","8",NA,"elegant","1","2898","Yes","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","1",NA,"gossip","1","2482","No","Foil",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","2",NA,"moralising","0","10703","No","Meaning",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","3",NA,"crafty","1","4757","Yes","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","4",NA,"reject","0","3182","No","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","5",NA,"assistant","1","2465","Yes","Meaning",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","6",NA,"smooth","0","4571","No","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","7",NA,"hungry","1","3732","Yes","Meaning",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","8",NA,"repellent","0","6048","No","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","9",NA,"quarrelsome","1","5665","No","Foil",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","10",NA,"woolly","1","2253","Yes","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","11",NA,"beggar","1","1529","Yes","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","12",NA,"boat","1","3505","Yes","Meaning",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","13",NA,"loud","1","1568","Yes","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","14",NA,"plunder","0","4484","No","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","15",NA,"embezzle","1","2786","Yes","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","16",NA,"obedient","1","3871","No","Foil",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","17",NA,"garment","0","4836","Yes","Foil",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","18",NA,"support","1","1158","Yes","Meaning",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","19",NA,"rebellious","0","2011","Yes","Foil",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","20",NA,"hostile","1","1217","Yes","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","21",NA,"overcome","1","2162","Yes","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","22",NA,"sacrifice","1","1548","Yes","Meaning",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","23",NA,"noisy","1","2419","No","Foil",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","24",NA,"withdraw","1","2708","Yes","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","25",NA,"impede","1","1114","Yes","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","26",NA,"strange","0","2636","No","Meaning",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","27",NA,"billow","1","1657","No","Foil",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","28",NA,"tube","1","6006","No","Foil",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","29",NA,"tiredness","1","7803","No","Foil",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","30",NA,"arrogance","0","4267","No","Meaning",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","31",NA,"imprison","1","2404","Yes","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","32",NA,"fellowship","1","1610","Yes","Meaning",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","33",NA,"flatter","1","2109","Yes","Meaning",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","34",NA,"boring","1","2393","Yes","Meaning",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","35",NA,"instil","0","4193","No","Meaning",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","36",NA,"careless","0","2485","No","Meaning",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","37",NA,"secret","1","1305","No","Foil",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","38",NA,"resistant","0","3707","No","Meaning",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","39",NA,"branch","1","3366","Yes","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","40",NA,"surrendering","0","6326","Yes","Foil",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","41",NA,"curse","1","1625","Yes","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","42",NA,"space","1","3385","No","Foil",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","43",NA,"concise","1","2870","Yes","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","44",NA,"leaf","1","2231","Yes","Study",NA
"48","TPL3","female","21","Paid","2","Item Recognition","ItemRecognition","45",NA,"unemotional","0","2277","Yes","Foil",NA
